#adm1+code+pcode,#date,#date+valid_on,#date+valid_to
SS01,2018-08-15,2018-08-17,2021-06-30
SS02,2018-08-15,2018-08-17,2021-06-30
SS03,2018-08-15,2018-08-17,2021-06-30
SS04,2018-08-15,2018-08-17,2021-06-30
SS05,2018-08-15,2018-08-17,2021-06-30
SS06,2018-08-15,2018-08-17,2021-06-30
SS07,2018-08-15,2018-08-17,2021-06-30
SS08,2018-08-15,2018-08-17,2021-06-30
SS09,2018-08-15,2018-08-17,2021-06-30
SS10,2018-08-15,2018-08-17,2021-06-30
ST01,2020-08-17,2020-08-17,
ST02,2020-08-17,2020-08-17,
SZ1,2020-05-13,2021-01-27,
SZ2,2020-05-13,2021-01-27,
SZ3,2020-05-13,2021-01-27,
SZ4,2020-05-13,2021-01-27,
SX1,2018-09-14,2019-11-10,
SX2,2018-09-14,2019-11-10,
SX3,2018-09-14,2019-11-10,
SX4,2018-09-14,2019-11-10,
SX5,2018-09-14,2019-11-10,
SX6,2018-09-14,2019-11-10,
SX7,2018-09-14,2019-11-10,
SX8,2018-09-14,2019-11-10,
SC1,2020-05-28,2020-05-28,
SC2,2020-05-28,2020-05-28,
SC3,2020-05-28,2020-05-28,
SC4,2020-05-28,2020-05-28,
SY08,2017-06-01,2020-12-17,
SY02,2017-06-01,2020-12-17,
SY11,2017-06-01,2020-12-17,
SY13,2017-06-01,2020-12-17,
SY01,2017-06-01,2020-12-17,
SY12,2017-06-01,2020-12-17,
SY09,2017-06-01,2020-12-17,
SY05,2017-06-01,2020-12-17,
SY04,2017-06-01,2020-12-17,
SY07,2017-06-01,2020-12-17,
SY06,2017-06-01,2020-12-17,
SY14,2017-06-01,2020-12-17,
SY03,2017-06-01,2020-12-17,
SY10,2017-06-01,2020-12-17,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
TD01,2016-03-15,2016-05-09,
TD02,2016-03-15,2016-05-09,
TD03,2016-03-15,2016-05-09,
TD04,2016-03-15,2016-05-09,
TD05,2016-03-15,2016-05-09,
TD06,2016-03-15,2016-05-09,
TD07,2016-03-15,2016-05-09,
TD08,2016-03-15,2016-05-09,
TD09,2016-03-15,2016-05-09,
TD10,2016-03-15,2016-05-09,
TD11,2016-03-15,2016-05-09,
TD12,2016-03-15,2016-05-09,
TD13,2016-03-15,2016-05-09,
TD14,2016-03-15,2016-05-09,
TD15,2016-03-15,2016-05-09,
TD16,2016-03-15,2016-05-09,
TD17,2016-03-15,2016-05-09,
TD18,2016-03-15,2016-05-09,
TD19,2016-03-15,2016-05-09,
TD20,2016-03-15,2016-05-09,
TD21,2016-03-15,2016-05-09,
TD22,2016-03-15,2016-05-09,
TD23,2016-03-15,2016-05-09,
TG01,2020-12-16,2021-01-07,
TG02,2020-12-16,2021-01-07,
TG03,2020-12-16,2021-01-07,
TG04,2020-12-16,2021-01-07,
TG05,2020-12-16,2021-01-07,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
TH10,2019-02-18,2019-02-21,
TH11,2019-02-18,2019-02-21,
TH12,2019-02-18,2019-02-21,
TH13,2019-02-18,2019-02-21,
TH14,2019-02-18,2019-02-21,
TH15,2019-02-18,2019-02-21,
TH16,2019-02-18,2019-02-21,
TH17,2019-02-18,2019-02-21,
TH18,2019-02-18,2019-02-21,
TH19,2019-02-18,2019-02-21,
TH20,2019-02-18,2019-02-21,
TH21,2019-02-18,2019-02-21,
TH22,2019-02-18,2019-02-21,
TH23,2019-02-18,2019-02-21,
TH24,2019-02-18,2019-02-21,
TH25,2019-02-18,2019-02-21,
TH26,2019-02-18,2019-02-21,
TH27,2019-02-18,2019-02-21,
TH30,2019-02-18,2019-02-21,
TH31,2019-02-18,2019-02-21,
TH32,2019-02-18,2019-02-21,
TH33,2019-02-18,2019-02-21,
TH34,2019-02-18,2019-02-21,
TH35,2019-02-18,2019-02-21,
TH36,2019-02-18,2019-02-21,
TH37,2019-02-18,2019-02-21,
TH38,2019-02-18,2019-02-21,
TH39,2019-02-18,2019-02-21,
TH40,2019-02-18,2019-02-21,
TH41,2019-02-18,2019-02-21,
TH42,2019-02-18,2019-02-21,
TH43,2019-02-18,2019-02-21,
TH44,2019-02-18,2019-02-21,
TH45,2019-02-18,2019-02-21,
TH46,2019-02-18,2019-02-21,
TH47,2019-02-18,2019-02-21,
TH48,2019-02-18,2019-02-21,
TH49,2019-02-18,2019-02-21,
TH50,2019-02-18,2019-02-21,
TH51,2019-02-18,2019-02-21,
TH52,2019-02-18,2019-02-21,
TH53,2019-02-18,2019-02-21,
TH54,2019-02-18,2019-02-21,
TH55,2019-02-18,2019-02-21,
TH56,2019-02-18,2019-02-21,
TH57,2019-02-18,2019-02-21,
TH58,2019-02-18,2019-02-21,
TH60,2019-02-18,2019-02-21,
TH61,2019-02-18,2019-02-21,
TH62,2019-02-18,2019-02-21,
TH63,2019-02-18,2019-02-21,
TH64,2019-02-18,2019-02-21,
TH65,2019-02-18,2019-02-21,
TH66,2019-02-18,2019-02-21,
TH67,2019-02-18,2019-02-21,
TH70,2019-02-18,2019-02-21,
TH71,2019-02-18,2019-02-21,
TH72,2019-02-18,2019-02-21,
TH73,2019-02-18,2019-02-21,
TH74,2019-02-18,2019-02-21,
TH75,2019-02-18,2019-02-21,
TH76,2019-02-18,2019-02-21,
TH77,2019-02-18,2019-02-21,
TH80,2019-02-18,2019-02-21,
TH81,2019-02-18,2019-02-21,
TH82,2019-02-18,2019-02-21,
TH83,2019-02-18,2019-02-21,
TH84,2019-02-18,2019-02-21,
TH85,2019-02-18,2019-02-21,
TH86,2019-02-18,2019-02-21,
TH90,2019-02-18,2019-02-21,
TH91,2019-02-18,2019-02-21,
TH92,2019-02-18,2019-02-21,
TH93,2019-02-18,2019-02-21,
TH94,2019-02-18,2019-02-21,
TH95,2019-02-18,2019-02-21,
TH96,2019-02-18,2019-02-21,
TL02,2006-12-10,2020-09-11,
TL01,2006-12-10,2020-09-11,
TL03,2006-12-10,2020-09-11,
TL04,2006-12-10,2020-09-11,
TL05,2006-12-10,2020-09-11,
TL06,2006-12-10,2020-09-11,
TL07,2006-12-10,2020-09-11,
TL09,2006-12-10,2020-09-11,
TL08,2006-12-10,2020-09-11,
TL11,2006-12-10,2020-09-11,
TL10,2006-12-10,2020-09-11,
TL12,2006-12-10,2020-09-11,
TL13,2006-12-10,2020-09-11,
TO1,2018-02-05,2018-02-12,
TO2,2018-02-05,2018-02-12,
TO3,2018-02-05,2018-02-12,
TO4,2018-02-05,2018-02-12,
TO5,2018-02-05,2018-02-12,
TR001,2020-01-01,2020-03-26,
TR002,2020-01-01,2020-03-26,
TR003,2020-01-01,2020-03-26,
TR004,2020-01-01,2020-03-26,
TR005,2020-01-01,2020-03-26,
TR006,2020-01-01,2020-03-26,
TR007,2020-01-01,2020-03-26,
TR008,2020-01-01,2020-03-26,
TR009,2020-01-01,2020-03-26,
TR010,2020-01-01,2020-03-26,
TR011,2020-01-01,2020-03-26,
TR012,2020-01-01,2020-03-26,
TR013,2020-01-01,2020-03-26,
TR014,2020-01-01,2020-03-26,
TR015,2020-01-01,2020-03-26,
TR016,2020-01-01,2020-03-26,
TR017,2020-01-01,2020-03-26,
TR018,2020-01-01,2020-03-26,
TR019,2020-01-01,2020-03-26,
TR020,2020-01-01,2020-03-26,
TR021,2020-01-01,2020-03-26,
TR022,2020-01-01,2020-03-26,
TR023,2020-01-01,2020-03-26,
TR024,2020-01-01,2020-03-26,
TR025,2020-01-01,2020-03-26,
TR026,2020-01-01,2020-03-26,
TR027,2020-01-01,2020-03-26,
TR028,2020-01-01,2020-03-26,
TR029,2020-01-01,2020-03-26,
TR030,2020-01-01,2020-03-26,
TR031,2020-01-01,2020-03-26,
TR032,2020-01-01,2020-03-26,
TR033,2020-01-01,2020-03-26,
TR034,2020-01-01,2020-03-26,
TR035,2020-01-01,2020-03-26,
TR036,2020-01-01,2020-03-26,
TR037,2020-01-01,2020-03-26,
TR038,2020-01-01,2020-03-26,
TR039,2020-01-01,2020-03-26,
TR040,2020-01-01,2020-03-26,
TR041,2020-01-01,2020-03-26,
TR042,2020-01-01,2020-03-26,
TR043,2020-01-01,2020-03-26,
TR044,2020-01-01,2020-03-26,
TR045,2020-01-01,2020-03-26,
TR046,2020-01-01,2020-03-26,
TR047,2020-01-01,2020-03-26,
TR048,2020-01-01,2020-03-26,
TR049,2020-01-01,2020-03-26,
TR050,2020-01-01,2020-03-26,
TR051,2020-01-01,2020-03-26,
TR052,2020-01-01,2020-03-26,
TR053,2020-01-01,2020-03-26,
TR054,2020-01-01,2020-03-26,
TR055,2020-01-01,2020-03-26,
TR056,2020-01-01,2020-03-26,
TR057,2020-01-01,2020-03-26,
TR058,2020-01-01,2020-03-26,
TR059,2020-01-01,2020-03-26,
TR060,2020-01-01,2020-03-26,
TR061,2020-01-01,2020-03-26,
TR062,2020-01-01,2020-03-26,
TR063,2020-01-01,2020-03-26,
TR064,2020-01-01,2020-03-26,
TR065,2020-01-01,2020-03-26,
TR066,2020-01-01,2020-03-26,
TR067,2020-01-01,2020-03-26,
TR068,2020-01-01,2020-03-26,
TR069,2020-01-01,2020-03-26,
TR070,2020-01-01,2020-03-26,
TR071,2020-01-01,2020-03-26,
TR072,2020-01-01,2020-03-26,
TR073,2020-01-01,2020-03-26,
TR074,2020-01-01,2020-03-26,
TR075,2020-01-01,2020-03-26,
TR076,2020-01-01,2020-03-26,
TR077,2020-01-01,2020-03-26,
TR078,2020-01-01,2020-03-26,
TR079,2020-01-01,2020-03-26,
TR080,2020-01-01,2020-03-26,
TR081,2020-01-01,2020-03-26,
TZ01,2018-10-19,2018-10-22,
TZ02,2018-10-19,2018-10-22,
TZ03,2018-10-19,2018-10-22,
TZ04,2018-10-19,2018-10-22,
TZ05,2018-10-19,2018-10-22,
TZ06,2018-10-19,2018-10-22,
TZ07,2018-10-19,2018-10-22,
TZ08,2018-10-19,2018-10-22,
TZ09,2018-10-19,2018-10-22,
TZ10,2018-10-19,2018-10-22,
TZ11,2018-10-19,2018-10-22,
TZ12,2018-10-19,2018-10-22,
TZ13,2018-10-19,2018-10-22,
TZ14,2018-10-19,2018-10-22,
TZ15,2018-10-19,2018-10-22,
TZ16,2018-10-19,2018-10-22,
TZ17,2018-10-19,2018-10-22,
TZ18,2018-10-19,2018-10-22,
TZ19,2018-10-19,2018-10-22,
TZ20,2018-10-19,2018-10-22,
TZ21,2018-10-19,2018-10-22,
TZ22,2018-10-19,2018-10-22,
TZ23,2018-10-19,2018-10-22,
TZ24,2018-10-19,2018-10-22,
TZ25,2018-10-19,2018-10-22,
TZ26,2018-10-19,2018-10-22,
TZ51,2018-10-19,2018-10-22,
TZ52,2018-10-19,2018-10-22,
TZ53,2018-10-19,2018-10-22,
TZ54,2018-10-19,2018-10-22,
TZ55,2018-10-19,2018-10-22,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
UG1,2020-06-11,2020-08-24,
UG2,2020-06-11,2020-08-24,
UG3,2020-06-11,2020-08-24,
UG4,2020-06-11,2020-08-24,
UA01,2017-10-02,2017-12-21,
UA05,2017-10-02,2017-12-21,
UA07,2017-10-02,2017-12-21,
UA12,2017-10-02,2017-12-21,
UA14,2017-10-02,2017-12-21,
UA18,2017-10-02,2017-12-21,
UA21,2017-10-02,2017-12-21,
UA23,2017-10-02,2017-12-21,
UA26,2017-10-02,2017-12-21,
UA32,2017-10-02,2017-12-21,
UA35,2017-10-02,2017-12-21,
UA44,2017-10-02,2017-12-21,
UA46,2017-10-02,2017-12-21,
UA48,2017-10-02,2017-12-21,
UA51,2017-10-02,2017-12-21,
UA53,2017-10-02,2017-12-21,
UA56,2017-10-02,2017-12-21,
UA59,2017-10-02,2017-12-21,
UA61,2017-10-02,2017-12-21,
UA63,2017-10-02,2017-12-21,
UA65,2017-10-02,2017-12-21,
UA68,2017-10-02,2017-12-21,
UA71,2017-10-02,2017-12-21,
UA73,2017-10-02,2017-12-21,
UA74,2017-10-02,2017-12-21,
UA80,2017-10-02,2017-12-21,
UA85,2017-10-02,2017-12-21,
UY01,2017-10-11,2020-07-27,
UY02,2017-10-11,2020-07-27,
UY03,2017-10-11,2020-07-27,
UY04,2017-10-11,2020-07-27,
UY05,2017-10-11,2020-07-27,
UY06,2017-10-11,2020-07-27,
UY07,2017-10-11,2020-07-27,
UY08,2017-10-11,2020-07-27,
UY09,2017-10-11,2020-07-27,
UY10,2017-10-11,2020-07-27,
UY11,2017-10-11,2020-07-27,
UY12,2017-10-11,2020-07-27,
UY13,2017-10-11,2020-07-27,
UY14,2017-10-11,2020-07-27,
UY15,2017-10-11,2020-07-27,
UY16,2017-10-11,2020-07-27,
UY17,2017-10-11,2020-07-27,
UY18,2017-10-11,2020-07-27,
UY19,2017-10-11,2020-07-27,
UZ22,2018-07-12,2020-05-27,
UZ12,2018-07-12,2020-05-27,
UZ06,2018-07-12,2020-05-27,
UZ10,2018-07-12,2020-05-27,
UZ18,2018-07-12,2020-05-27,
UZ08,2018-07-12,2020-05-27,
UZ33,2018-07-12,2020-05-27,
UZ35,2018-07-12,2020-05-27,
UZ30,2018-07-12,2020-05-27,
UZ24,2018-07-12,2020-05-27,
UZ27,2018-07-12,2020-05-27,
UZ14,2018-07-12,2020-05-27,
UZ26,2018-07-12,2020-05-27,
UZ03,2018-07-12,2020-05-27,
VE01,2018-05-02,2019-11-10,
VE02,2018-05-02,2019-11-10,
VE03,2018-05-02,2019-11-10,
VE04,2018-05-02,2019-11-10,
VE05,2018-05-02,2019-11-10,
VE06,2018-05-02,2019-11-10,
VE07,2018-05-02,2019-11-10,
VE08,2018-05-02,2019-11-10,
VE09,2018-05-02,2019-11-10,
VE10,2018-05-02,2019-11-10,
VE11,2018-05-02,2019-11-10,
VE12,2018-05-02,2019-11-10,
VE13,2018-05-02,2019-11-10,
VE14,2018-05-02,2019-11-10,
VE15,2018-05-02,2019-11-10,
VE16,2018-05-02,2019-11-10,
VE17,2018-05-02,2019-11-10,
VE18,2018-05-02,2019-11-10,
VE19,2018-05-02,2019-11-10,
VE20,2018-05-02,2019-11-10,
VE21,2018-05-02,2019-11-10,
VE22,2018-05-02,2019-11-10,
VE23,2018-05-02,2019-11-10,
VE24,2018-05-02,2019-11-10,
VN101,2019-10-01,2020-01-03,
VN103,2019-10-01,2020-01-03,
VN104,2019-10-01,2020-01-03,
VN106,2019-10-01,2020-01-03,
VN107,2019-10-01,2020-01-03,
VN109,2019-10-01,2020-01-03,
VN111,2019-10-01,2020-01-03,
VN113,2019-10-01,2020-01-03,
VN115,2019-10-01,2020-01-03,
VN117,2019-10-01,2020-01-03,
VN201,2019-10-01,2020-01-03,
VN203,2019-10-01,2020-01-03,
VN205,2019-10-01,2020-01-03,
VN207,2019-10-01,2020-01-03,
VN209,2019-10-01,2020-01-03,
VN211,2019-10-01,2020-01-03,
VN213,2019-10-01,2020-01-03,
VN215,2019-10-01,2020-01-03,
VN217,2019-10-01,2020-01-03,
VN221,2019-10-01,2020-01-03,
VN225,2019-10-01,2020-01-03,
VN301,2019-10-01,2020-01-03,
VN302,2019-10-01,2020-01-03,
VN303,2019-10-01,2020-01-03,
VN305,2019-10-01,2020-01-03,
VN401,2019-10-01,2020-01-03,
VN403,2019-10-01,2020-01-03,
VN405,2019-10-01,2020-01-03,
VN407,2019-10-01,2020-01-03,
VN409,2019-10-01,2020-01-03,
VN411,2019-10-01,2020-01-03,
VN501,2019-10-01,2020-01-03,
VN503,2019-10-01,2020-01-03,
VN505,2019-10-01,2020-01-03,
VN507,2019-10-01,2020-01-03,
VN509,2019-10-01,2020-01-03,
VN511,2019-10-01,2020-01-03,
VN601,2019-10-01,2020-01-03,
VN603,2019-10-01,2020-01-03,
VN605,2019-10-01,2020-01-03,
VN606,2019-10-01,2020-01-03,
VN607,2019-10-01,2020-01-03,
VN701,2019-10-01,2020-01-03,
VN705,2019-10-01,2020-01-03,
VN707,2019-10-01,2020-01-03,
VN709,2019-10-01,2020-01-03,
VN711,2019-10-01,2020-01-03,
VN713,2019-10-01,2020-01-03,
VN715,2019-10-01,2020-01-03,
VN717,2019-10-01,2020-01-03,
VN801,2019-10-01,2020-01-03,
VN803,2019-10-01,2020-01-03,
VN805,2019-10-01,2020-01-03,
VN807,2019-10-01,2020-01-03,
VN809,2019-10-01,2020-01-03,
VN811,2019-10-01,2020-01-03,
VN813,2019-10-01,2020-01-03,
VN815,2019-10-01,2020-01-03,
VN816,2019-10-01,2020-01-03,
VN817,2019-10-01,2020-01-03,
VN819,2019-10-01,2020-01-03,
VN821,2019-10-01,2020-01-03,
VN823,2019-10-01,2020-01-03,
VU01,2017-10-31,2018-08-24,
VU02,2017-10-31,2018-08-24,
VU03,2017-10-31,2018-08-24,
VU04,2017-10-31,2018-08-24,
VU05,2017-10-31,2018-08-24,
VU06,2017-10-31,2018-08-24,
YE11,2019-02-01,2019-10-02,
YE12,2019-02-01,2019-10-02,
YE13,2019-02-01,2019-10-02,
YE14,2019-02-01,2019-10-02,
YE15,2019-02-01,2019-10-02,
YE16,2019-02-01,2019-10-02,
YE17,2019-02-01,2019-10-02,
YE18,2019-02-01,2019-10-02,
YE19,2019-02-01,2019-10-02,
YE20,2019-02-01,2019-10-02,
YE21,2019-02-01,2019-10-02,
YE22,2019-02-01,2019-10-02,
YE23,2019-02-01,2019-10-02,
YE24,2019-02-01,2019-10-02,
YE25,2019-02-01,2019-10-02,
YE26,2019-02-01,2019-10-02,
YE27,2019-02-01,2019-10-02,
YE28,2019-02-01,2019-10-02,
YE29,2019-02-01,2019-10-02,
YE30,2019-02-01,2019-10-02,
YE31,2019-02-01,2019-10-02,
YE32,2019-02-01,2019-10-02,
ZA2,2018-12-27,2020-11-09,
ZA4,2018-12-27,2020-11-09,
ZA7,2018-12-27,2020-11-09,
ZA5,2018-12-27,2020-11-09,
ZA9,2018-12-27,2020-11-09,
ZA8,2018-12-27,2020-11-09,
ZA6,2018-12-27,2020-11-09,
ZA3,2018-12-27,2020-11-09,
ZA1,2018-12-27,2020-11-09,
ZM10,2020-01-03,2020-11-24,
ZM20,2020-01-03,2020-11-24,
ZM30,2020-01-03,2020-11-24,
ZM40,2020-01-03,2020-11-24,
ZM50,2020-01-03,2020-11-24,
ZM11,2020-01-03,2020-11-24,
ZM70,2020-01-03,2020-11-24,
ZM60,2020-01-03,2020-11-24,
ZM80,2020-01-03,2020-11-24,
ZM90,2020-01-03,2020-11-24,
ZW10,2018-08-31,2018-09-11,
ZW11,2018-08-31,2018-09-11,
ZW12,2018-08-31,2018-09-11,
ZW13,2018-08-31,2018-09-11,
ZW14,2018-08-31,2018-09-11,
ZW15,2018-08-31,2018-09-11,
ZW16,2018-08-31,2018-09-11,
ZW17,2018-08-31,2018-09-11,
ZW18,2018-08-31,2018-09-11,
ZW19,2018-08-31,2018-09-11,
